currency,currentAmount,globalTradeID,tradeID,date,rate,amount,total,fee,orderNumber,type,category
LTC,2.98030582,36372731,1436071,2016-06-18 19:54:08,0.00735080,0.02833569,0.00020828,0.00150000,16395718919,buy,exchange
LTC,2.98030582,31894327,1322602,2016-05-22 17:04:23,0.00894607,3.00000000,0.02683821,0.00150000,13842085109,buy,exchange
LTC,2.98030582,31894326,1322601,2016-05-22 17:04:23,0.00894603,4.94000000,0.04419338,0.00250000,13842085109,buy,exchange
LTC,2.98030582,31894325,1322600,2016-05-22 17:04:23,0.00894601,4.94000000,0.04419328,0.00250000,13842085109,buy,exchange
MAID,752.40950734,76331044,2601832,2017-01-24 23:57:39,0.00013405,318.89614562,0.04274802,0.00150000,51493104402,buy,exchange
MAID,752.40950734,76327043,2601791,2017-01-24 23:30:09,0.00013405,181.10385438,0.02427697,0.00150000,51493104402,buy,exchange
MAID,752.40950734,76327042,2601790,2017-01-24 23:30:09,0.00013405,18.89614562,0.00253302,0.00150000,51493081425,buy,exchange
MAID,752.40950734,76326972,2601788,2017-01-24 23:29:08,0.00013405,2.33556544,0.00031308,0.00150000,51493081425,buy,exchange
MAID,752.40950734,76326710,2601785,2017-01-24 23:26:37,0.00013405,0.96122264,0.00012885,0.00150000,51493081425,buy,exchange
MAID,752.40950734,76326472,2601781,2017-01-24 23:23:37,0.00013405,77.80706630,0.01043003,0.00250000,51493081425,buy,exchange
MAID,752.40950734,75896230,2593431,2017-01-22 02:39:55,0.00012949,125.96259777,0.01631089,0.00150000,51176331492,buy,exchange
MAID,752.40950734,75895974,2593427,2017-01-22 02:38:06,0.00012949,24.03740223,0.00311260,0.00250000,51176331492,buy,exchange
MAID,752.40950734,71162221,2484096,2016-12-26 19:00:01,0.00011088,1359.43367502,0.15073400,0.00150000,45768445791,sell,exchange
MAID,752.40950734,71160701,2484057,2016-12-26 18:42:00,0.00011088,101.53643579,0.01125836,0.00150000,45768445791,sell,exchange
MAID,752.40950734,36372470,1753862,2016-06-18 19:52:48,0.00009358,476.12234051,0.04455552,0.00150000,17094813126,buy,exchange
MAID,752.40950734,36372206,1753859,2016-06-18 19:51:58,0.00009358,100.00000000,0.00935800,0.00250000,17094813126,buy,exchange
MAID,752.40950734,36372205,1753858,2016-06-18 19:51:58,0.00009358,78.55928714,0.00735157,0.00250000,17094813126,buy,exchange
MAID,752.40950734,31895629,1575703,2016-05-22 17:19:53,0.00013552,762.05885073,0.10327421,0.00150000,14386331319,buy,exchange
MAID,752.40950734,31894532,1575676,2016-05-22 17:07:59,0.00013552,0.17739079,0.00002403,0.00150000,14386331319,buy,exchange
MAID,752.40950734,31894451,1575669,2016-05-22 17:06:10,0.00013552,46.32352826,0.00627776,0.00250000,14386331319,buy,exchange
MAID,752.40950734,28181645,1282395,2016-04-26 16:01:43,0.00011901,86.36357515,0.01027812,0.00250000,11790553695,sell,exchange
MAID,752.40950734,27061603,1115212,2016-04-18 15:40:47,0.00019144,296.13849961,0.05669275,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061597,1115210,2016-04-18 15:40:39,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061578,1115208,2016-04-18 15:40:29,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061563,1115206,2016-04-18 15:40:20,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061532,1115203,2016-04-18 15:40:10,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061516,1115201,2016-04-18 15:40:01,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061495,1115200,2016-04-18 15:39:53,0.00019144,0.15893294,0.00003042,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061493,1115198,2016-04-18 15:39:51,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061470,1115196,2016-04-18 15:39:40,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061430,1115194,2016-04-18 15:39:31,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061393,1115192,2016-04-18 15:39:21,0.00019144,12.88000000,0.00246574,0.00150000,10707605727,sell,exchange
MAID,752.40950734,27061380,1115191,2016-04-18 15:39:13,0.00019144,1.19989553,0.00022970,0.00250000,10707605727,sell,exchange
MAID,752.40950734,26600896,1074122,2016-04-15 06:47:28,0.00017952,328.42010000,0.05895797,0.00150000,10328635077,buy,exchange
MAID,752.40950734,26600894,1074121,2016-04-15 06:47:23,0.00017952,171.57990000,0.03080202,0.00250000,10328635077,buy,exchange
MAID,752.40950734,26390204,1058990,2016-04-13 15:13:45,0.00019246,230.12066594,0.04428902,0.00250000,10181658201,sell,marginTrade
MAID,752.40950734,26390203,1058989,2016-04-13 15:13:45,0.00019246,1.05820106,0.00020366,0.00250000,10181658201,sell,marginTrade
MAID,752.40950734,26390202,1058988,2016-04-13 15:13:45,0.00019247,77.93422352,0.01500000,0.00250000,10181658201,sell,marginTrade
MAID,752.40950734,26318871,1054942,2016-04-13 07:40:39,0.00018945,308.76842700,0.05849617,0.00250000,10141943955,buy,marginTrade
MAID,752.40950734,26318870,1054941,2016-04-13 07:40:39,0.00018929,1.11938303,0.00021188,0.00250000,10141943955,buy,marginTrade
MAID,752.40950734,23560427,936641,2016-03-26 05:37:10,0.00023315,29.93000001,0.00697817,0.00250000,8678063301,sell,exchange
MAID,752.40950734,23517698,934884,2016-03-26 00:18:23,0.00023690,10.00000000,0.00236900,0.00150000,8661523857,buy,exchange
MAID,752.40950734,23509500,934463,2016-03-25 23:03:59,0.00023644,10.00000000,0.00236440,0.00150000,8656895490,buy,exchange
MAID,752.40950734,23509352,934404,2016-03-25 23:02:12,0.00023500,10.00000000,0.00235000,0.00150000,8656814571,sell,exchange
MAID,752.40950734,23508256,934345,2016-03-25 22:45:01,0.00023370,6.87322301,0.00160627,0.00250000,8655941445,buy,exchange
MAID,752.40950734,23508255,934344,2016-03-25 22:45:01,0.00023370,3.12677699,0.00073072,0.00250000,8655941445,buy,exchange
MAID,752.40950734,23508172,934336,2016-03-25 22:44:10,0.00023265,10.00000000,0.00232650,0.00150000,8655476910,buy,exchange
MAID,752.40950734,23505337,934205,2016-03-25 22:18:45,0.00023103,7.15150000,0.00165221,0.00250000,8654522865,sell,exchange
MAID,752.40950734,23505336,934204,2016-03-25 22:18:45,0.00023211,4.44400000,0.00103149,0.00250000,8654522865,sell,exchange
MAID,752.40950734,23505335,934203,2016-03-25 22:18:45,0.00023212,4.44400000,0.00103154,0.00250000,8654522865,sell,exchange
MAID,752.40950734,23505334,934202,2016-03-25 22:18:45,0.00023213,4.44400000,0.00103158,0.00250000,8654522865,sell,exchange
MAID,752.40950734,23505333,934201,2016-03-25 22:18:45,0.00023214,4.44400000,0.00103163,0.00250000,8654522865,sell,exchange
MAID,752.40950734,23499042,933919,2016-03-25 21:09:15,0.00023347,10.00000000,0.00233470,0.00250000,8650961430,buy,exchange
MAID,752.40950734,23488078,933243,2016-03-25 18:54:05,0.00023302,10.00000000,0.00233020,0.00150000,8644515882,buy,exchange
MAID,752.40950734,23485306,933124,2016-03-25 18:28:20,0.00023372,10.00000000,0.00233720,0.00150000,8644503894,sell,exchange
MAID,752.40950734,23481088,932930,2016-03-25 17:48:14,0.00023248,10.00000000,0.00232480,0.00250000,8642818581,buy,exchange
MAID,752.40950734,23480897,932882,2016-03-25 17:45:56,0.00023143,5.00000000,0.00115715,0.00150000,8642500899,buy,exchange
MAID,752.40950734,22981387,904981,2016-03-22 19:15:33,0.00022604,99.85000000,0.02257009,0.00250000,8375098569,sell,exchange
MAID,752.40950734,22980839,904848,2016-03-22 19:09:04,0.00022161,100.00000000,0.02216100,0.00150000,8372878791,buy,exchange
NAUT,424.14320945,77883254,282360,2017-01-30 20:37:45,0.00011748,425.20622501,0.04995322,0.00250000,8905713432,buy,exchange
NAV,1014.54434500,77889237,420238,2017-01-30 21:03:02,0.00004916,378.20002602,0.01859231,0.00250000,13230140677,buy,exchange
NAV,1014.54434500,77889236,420237,2017-01-30 21:03:02,0.00004916,638.88703663,0.03140768,0.00250000,13230140677,buy,exchange
NEOS,321.65798381,81019711,193713,2017-02-16 01:37:18,0.00027800,29.70785787,0.00825878,0.00250000,4288971798,sell,exchange
NEOS,321.65798381,81019710,193712,2017-02-16 01:37:18,0.00027800,107.08606580,0.02976992,0.00250000,4288971798,sell,exchange
NEOS,321.65798381,81019709,193711,2017-02-16 01:37:18,0.00027801,0.37498651,0.00010424,0.00250000,4288971798,sell,exchange
NEOS,321.65798381,81019708,193710,2017-02-16 01:37:18,0.00028000,42.32749269,0.01185169,0.00250000,4288971798,sell,exchange
NEOS,321.65798381,77887730,155568,2017-01-30 20:55:37,0.00009962,355.90725430,0.03545548,0.00150000,3817221021,buy,exchange
NEOS,321.65798381,77887276,155567,2017-01-30 20:52:35,0.00009962,145.99999324,0.01454451,0.00150000,3817221021,buy,exchange
NOTE,76.35972268,72660105,242656,2017-01-04 00:21:54,0.00000505,87.19781755,0.00044034,0.00150000,2429944689,sell,exchange
NOTE,76.35972268,71188893,240770,2016-12-27 00:01:55,0.00000486,26.21602908,0.00012740,0.00250000,2430309324,sell,exchange
NOTE,76.35972268,57704962,213185,2016-09-29 21:37:47,0.00001759,96.66152955,0.00170027,0.00150000,1948824291,sell,exchange
NOTE,76.35972268,57702555,213183,2016-09-29 21:18:37,0.00001759,137.54903270,0.00241948,0.00250000,1948824291,sell,exchange
NOTE,76.35972268,29398752,151799,2016-05-04 03:25:53,0.00001300,22.04302166,0.00028655,0.00250000,750836478,sell,exchange
NOTE,76.35972268,28181588,150199,2016-04-26 16:00:51,0.00001277,37.28963532,0.00047618,0.00250000,723740601,sell,exchange
NOTE,76.35972268,25941716,147855,2016-04-10 21:38:14,0.00001503,42.38087763,0.00063698,0.00250000,682341042,sell,exchange
NOTE,76.35972268,23563468,142904,2016-03-26 06:11:18,0.00001509,8.97524788,0.00013543,0.00250000,637560867,sell,exchange
NOTE,76.35972268,23204468,142789,2016-03-24 06:00:01,0.00001512,9.42610479,0.00014252,0.00250000,636400029,sell,exchange
NOTE,76.35972268,22869729,142356,2016-03-22 01:05:54,0.00001630,6.96608845,0.00011354,0.00250000,632167266,sell,exchange
NOTE,76.35972268,22192525,141871,2016-03-19 04:22:48,0.00001442,29.08429741,0.00041939,0.00200000,617668779,sell,exchange
NXC,1945.33458212,77457759,112064,2017-01-29 03:54:20,0.00005132,1647.91025446,0.08457075,0.00150000,1079803299,buy,exchange
NXC,1945.33458212,77455964,112032,2017-01-29 03:43:43,0.00005132,300.64781257,0.01542924,0.00250000,1079803299,buy,exchange
PASC,21.46960000,79141063,404317,2017-02-05 18:53:32,0.00047200,57.03818479,0.02692202,0.00150000,2380882918,sell,exchange
PASC,21.46960000,79141030,404316,2017-02-05 18:53:12,0.00047200,118.60999257,0.05598391,0.00250000,2380882918,sell,exchange
PASC,21.46960000,78874626,396160,2017-02-04 10:20:13,0.00054403,100.00000000,0.05440300,0.00250000,2212538431,sell,exchange
PASC,21.46960000,77883853,345597,2017-01-30 20:41:07,0.00074989,8.95753827,0.00671716,0.00250000,1619266297,buy,exchange
PASC,21.46960000,77883852,345596,2017-01-30 20:41:07,0.00074900,124.38112861,0.09316146,0.00250000,1619266297,buy,exchange
PASC,21.46960000,77455597,293552,2017-01-29 03:41:06,0.00070000,142.85714285,0.09999999,0.00150000,1274087821,buy,exchange
PASC,21.46960000,77131819,260232,2017-01-27 22:19:07,0.00086000,498.75000000,0.42892500,0.00150000,1041678463,sell,exchange
PASC,21.46960000,76314051,19203,2017-01-24 22:02:40,0.00020399,0.75000000,0.00015299,0.00250000,98455630,buy,exchange
PASC,21.46960000,76314050,19202,2017-01-24 22:02:40,0.00020390,499.25000000,0.10179707,0.00250000,98455630,buy,exchange
POT,997.50000000,76326577,685457,2017-01-24 23:24:56,0.00002101,1000.00000000,0.02101000,0.00250000,7074186806,buy,exchange
REP,9.98459276,76326616,300628,2017-01-24 23:25:36,0.00490706,0.00003770,0.00000018,0.00150000,70863467772,buy,exchange
REP,9.98459276,76326614,300627,2017-01-24 23:25:35,0.00490706,5.64460000,0.02769839,0.00150000,70863467772,buy,exchange
REP,9.98459276,76326596,300626,2017-01-24 23:25:15,0.00490706,2.07455537,0.01017996,0.00150000,70863467772,buy,exchange
REP,9.98459276,76326595,300625,2017-01-24 23:25:15,0.00490706,1.87354463,0.00919359,0.00150000,70863467772,buy,exchange
REP,9.98459276,76326594,300624,2017-01-24 23:25:15,0.00490679,0.40726230,0.00199835,0.00250000,70863467772,buy,exchange
SC,99750.00000000,76326505,575560,2017-01-24 23:24:09,0.00000038,100000.00000000,0.03800000,0.00250000,4140104901,buy,exchange
SC,99750.00000000,34481873,126649,2016-06-08 19:00:17,0.00000096,71321.42857143,0.06846857,0.00250000,626348175,sell,exchange
SC,99750.00000000,31894415,89866,2016-05-22 17:05:57,0.00000070,71428.57142857,0.04999999,0.00150000,534394221,buy,exchange
STRAT,99.75000000,75870881,29288,2017-01-21 21:30:46,0.00008178,100.00000000,0.00817800,0.00250000,857088236,buy,exchange
VIA,57.25559896,75869472,159515,2017-01-21 21:10:07,0.00003983,20.00000000,0.00079660,0.00250000,3529510054,buy,exchange
VIA,57.25559896,75869471,159514,2017-01-21 21:10:07,0.00003983,12.99999999,0.00051778,0.00250000,3529510054,buy,exchange
VIA,57.25559896,75869470,159513,2017-01-21 21:10:07,0.00003983,23.00000000,0.00091609,0.00250000,3529510054,buy,exchange
VIA,57.25559896,22489114,35519,2016-03-20 11:31:59,0.00001890,99.90772987,0.00188825,0.00150000,533635927,sell,exchange
VIA,57.25559896,22320066,35496,2016-03-19 17:29:34,0.00001861,25.00000000,0.00046525,0.00200000,533569993,buy,exchange
VIA,57.25559896,22317886,35495,2016-03-19 17:17:13,0.00001861,75.00000000,0.00139575,0.00200000,533569993,buy,exchange
XMR,7.15997355,77883597,7847015,2017-01-30 20:39:03,0.01372900,7.28385170,0.09999999,0.00250000,112815182004,buy,exchange
XMR,7.15997355,75868735,7672944,2017-01-21 20:59:16,0.01304261,0.82000000,0.01069494,0.00250000,107159556291,buy,exchange
XMR,7.15997355,71159706,7078934,2016-12-26 18:34:45,0.01124999,51.29609075,0.57708050,0.00150000,90016936071,sell,exchange
XMR,7.15997355,71159700,7078933,2016-12-26 18:34:37,0.01124999,0.00000033,0.00000000,0.00150000,90016936071,sell,exchange
XMR,7.15997355,71159699,7078932,2016-12-26 18:34:36,0.01124999,0.00002928,0.00000032,0.00150000,90016936071,sell,exchange
XMR,7.15997355,71159694,7078931,2016-12-26 18:34:34,0.01124999,0.00000551,0.00000006,0.00150000,90016936071,sell,exchange
XMR,7.15997355,51519686,4069890,2016-08-30 01:25:48,0.01510121,43.53677216,0.65745793,0.00250000,29796923364,sell,exchange
XMR,7.15997355,51519685,4069889,2016-08-30 01:25:48,0.01510122,6.42675644,0.09705186,0.00250000,29796923364,sell,exchange
XMR,7.15997355,51519684,4069888,2016-08-30 01:25:48,0.01510122,0.03647140,0.00055076,0.00250000,29796923364,sell,exchange
XMR,7.15997355,49940944,3533252,2016-08-23 01:55:39,0.00742000,102.00000000,0.75684000,0.00250000,27228688170,sell,exchange
XMR,7.15997355,36371046,3108224,2016-06-18 19:47:41,0.00264695,50.00000000,0.13234750,0.00150000,20042596455,buy,exchange
XMR,7.15997355,36370976,3108223,2016-06-18 19:47:35,0.00264695,10.87732880,0.02879174,0.00150000,20042596455,buy,exchange
XMR,7.15997355,36370928,3108222,2016-06-18 19:47:31,0.00264695,39.90000000,0.10561330,0.00150000,20042596455,buy,exchange
XMR,7.15997355,36370783,3108211,2016-06-18 19:47:23,0.00264695,0.08646512,0.00022886,0.00150000,20042596455,buy,exchange
XMR,7.15997355,36370607,3108210,2016-06-18 19:46:38,0.00264695,11.33379927,0.02999999,0.00150000,20042596455,buy,exchange
XMR,7.15997355,36370581,3108209,2016-06-18 19:46:34,0.00264695,0.06176466,0.00016348,0.00150000,20042596455,buy,exchange
XMR,7.15997355,31894279,2970333,2016-05-22 17:03:31,0.00218847,91.43374138,0.20009999,0.00250000,17150055891,buy,exchange
XMR,7.15997355,31328091,2947653,2016-05-18 19:31:59,0.00190571,480.72214043,0.91611699,0.00150000,16787331978,sell,exchange
XMR,7.15997355,31328078,2947651,2016-05-18 19:31:52,0.00190571,416.47319024,0.79367712,0.00150000,16787331978,sell,exchange
XMR,7.15997355,31327757,2947626,2016-05-18 19:27:00,0.00190571,0.22177362,0.00042263,0.00250000,16787331978,sell,exchange
XMR,7.15997355,31327756,2947625,2016-05-18 19:27:00,0.00190571,8.55004228,0.01629390,0.00250000,16787331978,sell,exchange
XMR,7.15997355,29043479,2846444,2016-05-02 06:53:42,0.00208833,227.13915499,0.47434151,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042092,2846424,2016-05-02 06:36:01,0.00208833,0.08590752,0.00017940,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042091,2846423,2016-05-02 06:35:58,0.00208833,0.08590752,0.00017940,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042088,2846422,2016-05-02 06:35:55,0.00208833,0.08590752,0.00017940,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042086,2846421,2016-05-02 06:35:52,0.00208833,0.08663516,0.00018092,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042072,2846420,2016-05-02 06:35:49,0.00208833,0.08718725,0.00018207,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042071,2846419,2016-05-02 06:35:46,0.00208833,0.08748730,0.00018270,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042067,2846418,2016-05-02 06:35:43,0.00208833,0.08748730,0.00018270,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042065,2846417,2016-05-02 06:35:41,0.00208833,0.08748730,0.00018270,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042064,2846416,2016-05-02 06:35:38,0.00208833,0.08748730,0.00018270,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042063,2846415,2016-05-02 06:35:35,0.00208833,0.08748730,0.00018270,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042055,2846414,2016-05-02 06:35:30,0.00208833,0.08749822,0.00018272,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042054,2846413,2016-05-02 06:35:28,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042050,2846412,2016-05-02 06:35:25,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042049,2846411,2016-05-02 06:35:22,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042047,2846410,2016-05-02 06:35:19,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042044,2846409,2016-05-02 06:35:17,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042042,2846408,2016-05-02 06:35:14,0.00208833,0.08779642,0.00018334,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042039,2846407,2016-05-02 06:35:11,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042037,2846406,2016-05-02 06:35:08,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042036,2846405,2016-05-02 06:35:05,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042027,2846404,2016-05-02 06:35:02,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042022,2846403,2016-05-02 06:34:58,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042021,2846402,2016-05-02 06:34:55,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042015,2846401,2016-05-02 06:34:52,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042002,2846400,2016-05-02 06:34:49,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042001,2846399,2016-05-02 06:34:46,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29042000,2846398,2016-05-02 06:34:43,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041998,2846397,2016-05-02 06:34:41,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041997,2846396,2016-05-02 06:34:38,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041996,2846395,2016-05-02 06:34:35,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041990,2846394,2016-05-02 06:34:32,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041989,2846393,2016-05-02 06:34:31,0.00208833,120.60032690,0.25185328,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041988,2846392,2016-05-02 06:34:29,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041983,2846391,2016-05-02 06:34:26,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041972,2846390,2016-05-02 06:34:23,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041961,2846389,2016-05-02 06:34:20,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041959,2846388,2016-05-02 06:34:17,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041944,2846387,2016-05-02 06:34:14,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041943,2846386,2016-05-02 06:34:11,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041939,2846385,2016-05-02 06:34:09,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041938,2846384,2016-05-02 06:34:06,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041936,2846383,2016-05-02 06:34:03,0.00208833,0.08780737,0.00018337,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041925,2846382,2016-05-02 06:34:00,0.00208833,0.08824374,0.00018428,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041920,2846381,2016-05-02 06:33:56,0.00208833,0.08824374,0.00018428,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041919,2846380,2016-05-02 06:33:53,0.00208833,0.08824374,0.00018428,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041912,2846379,2016-05-02 06:33:50,0.00208833,0.08824374,0.00018428,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041909,2846378,2016-05-02 06:33:47,0.00208833,0.08317418,0.00017369,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041907,2846377,2016-05-02 06:33:44,0.00208833,0.08318457,0.00017371,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041898,2846376,2016-05-02 06:33:41,0.00208833,0.08318457,0.00017371,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041896,2846375,2016-05-02 06:33:39,0.00208833,0.08332619,0.00017401,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041894,2846374,2016-05-02 06:33:36,0.00208833,0.08333633,0.00017403,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041891,2846373,2016-05-02 06:33:33,0.00208833,0.08347820,0.00017433,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041889,2846372,2016-05-02 06:33:30,0.00208833,0.08347820,0.00017433,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041880,2846371,2016-05-02 06:33:27,0.00208833,0.08347820,0.00017433,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041878,2846370,2016-05-02 06:33:24,0.00208833,0.08348862,0.00017435,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041873,2846369,2016-05-02 06:33:21,0.00208833,0.08348862,0.00017435,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041865,2846368,2016-05-02 06:33:18,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041862,2846367,2016-05-02 06:33:15,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041843,2846366,2016-05-02 06:33:12,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041840,2846365,2016-05-02 06:33:09,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041835,2846364,2016-05-02 06:33:06,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041834,2846363,2016-05-02 06:33:03,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041822,2846362,2016-05-02 06:33:00,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041818,2846361,2016-05-02 06:32:56,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041813,2846360,2016-05-02 06:32:53,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041809,2846359,2016-05-02 06:32:50,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041801,2846358,2016-05-02 06:32:48,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041794,2846357,2016-05-02 06:32:45,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041792,2846356,2016-05-02 06:32:42,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041790,2846355,2016-05-02 06:32:39,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041785,2846354,2016-05-02 06:32:37,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041779,2846353,2016-05-02 06:32:34,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041772,2846352,2016-05-02 06:32:31,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041768,2846351,2016-05-02 06:32:28,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041766,2846350,2016-05-02 06:32:26,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041760,2846349,2016-05-02 06:32:23,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041759,2846348,2016-05-02 06:32:20,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041739,2846347,2016-05-02 06:32:18,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041735,2846346,2016-05-02 06:32:15,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041728,2846345,2016-05-02 06:32:12,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
XMR,7.15997355,29041724,2846344,2016-05-02 06:32:09,0.00208833,0.08349903,0.00017437,0.00150000,15259008831,buy,exchange
